Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2362603,MOY LEE CHINESE RESTAURANT,MOY LEE CHINESE RESTAURANT,2698794,Restaurant,Risk 1 (High),5346 N MILWAUKEE AVE ,CHICAGO,IL,60630,02/20/2020,Complaint,Fail,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO THERMOMETER IN SMALL WHITE REFRIGERATOR ACROSS FROM THE WOK PREP STATION.MUST PROVIDE AND MAINTAIN. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED EVIDENCE OF RODENT ACTIVITY IN THE HOT WATER TANK ROOM. FOUND APPROXIMATELY 10 RODENT RAT DROPPINGS ON FLOOR AROUND CLUTTERED HOT WATER TANK ROOM.MANAGEMENT INSTRUCTED TO DETAIL CLEAN AND SANITIZE THE AFFECTED AREA AND PEST CONTROL SERVICE IS NOW RECCOMENDED. PRIORITY FOUNDATION VIOLATION 7-38-020(A),CITATION ISSUED.  | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED DIRTY WIPING CLOTHS ON PREP TABLES IN PREP AREA NOT PROPERLY STORED. INSTRUCTED TO PROPERLY STORE ALL WASHCLOTHS IN A SANITIZING SOLUTION ESPECIALLY WHEN NOT IN USE. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO IRREVERSIBLE REGISTERING TEMPERATURE INDICATORS PROVIDED FOR THE HIGH TEMPERATURE DISH MACHINE. MUST PROVIDE AND MAINTAIN. PRIORITY FOUNDATION VIOLATION 7-38-005,NO CITATION ISSUED.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN SIDES OF HOT COOKING STOVE AND BEHIND THE WOK PREP STATION TO REMOVE ACCUMULATIONS OF EXCESSIVE GREASE BUILD-UP AND TO MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO SEAL NOTICEABLE OPENINGS ON WALLS AND CEILING IN HOT WATER TANK ROOM SHOWED TO MANAGER. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND RE-ORGANIZE HOT WATER TANK ROOM AND REMOVE UNNECESSARY ARTICLES DUE TO POTENTIAL PEST HARBORAGE AND TO MAINTAIN. - | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATION NOT CORRECTED FROM INSPECTION REPORT#2345303  DATED:11/07/2019  47	4-101.19: **C** Nonfood-Contact Surfaces INSTRUCTED TO DETAIL CLEAN AND MAINTAIN STORAGE RACKS WITH MOLD LIKE BUILD-UP INSIDE WALK-IN COOLER. -	Feb 7, 2020  47	4-201.11: **C** Equipment and Utensils- Durability and Strength INSTRUCTED TO REPAIR WORN OUT RUBBER GASKET AROUND 2 DOOR REACH-IN COOLER IN PREP/COOKING AREA. -	Feb 7, 2020  49	4-601.11(B): (B) The FOOD-CONTACT SURFACES of cooking EQUIPMENT and pans shall be kept free of encrusted grease deposits and other soil accumulations. INSTRUCTED TO CLEAN AND MAINTAIN EXTERIOR SURFACES OF COOKING EQUIPMENT/STOVE WITH EXCESSIVE GREASE ACCUMULATION (IN BETWEEN COOKING EQUIPMENT). -	Feb 7, 2020  49	4-602.13: NonFOOD-CONTACT SURFACES of EQUIPMENT shall be cleaned at a frequency necessary to preclude accumulation of soil residues. INSTRUCTED TO CLEAN AND MAINTAIN INTERIOR SURFACES OF COOLER AND FREEZER IN PREP/COOKING AREA. -	Feb 7, 2020  53	5-501.17: **C** Toilet Room Receptacles, Covered INSTRUCTED TO PROVIDE COVER/LID FOR MEN AND WOMEN'S TOILET ROOM RECEPTACLE. -	Feb 7, 2020  55	6-201.11: **C** Floors, Walls, and Ceilings- Cleanability INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS THROUGHOUT SODA SYRUP/BEVERAGE CLOSET (BY WASHROOMS AREA). -	Feb 7, 2020  58	2-102.13: **C** Allergen Training - All certified food service sanitation managers employed by a restaurant must receive or obtain training in basic allergen awareness principles within 30 days after employment and every 3 years thereafter. Training programs must be accredited by the American National Standards Institute or another reputable accreditation agency under the ASTM International E2659-09 (Standard Practice for Certificate Programs). FOUND NO APPROVED ALLERGEN TRAINING IN ACCORDANCE WITH PA 100-0367 ON SITE. INSTRUCTED ANY PERSON WITH CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE TO COMPLY WITH ALLERGEN TRAINING.   INSTRUCTED TO CORRECT NOTED VIOLATIONS AND MAINTAIN BY 2/27/2020. PRIORITY FOUNDATION VIOLATION 7-42-090,CITATION ISSUED. ",41.97776393135019,-87.76982985082259,"(-87.76982985082259, 41.97776393135019)"
2362596,BROASTED CHICKEN ROYAL CHICAGO LTD,BROASTED CHICKEN ROYALE,2657719,Restaurant,Risk 1 (High),5930 W LAWRENCE AVE ,CHICAGO,IL,60630,02/20/2020,Canvass,Out of Business,,41.967779846080745,-87.77598087390564,"(-87.77598087390564, 41.967779846080745)"
2362600,CYC DOROTHY GAUTREAUX,CYC DOROTHY GAUTREAUX,2215641,Daycare (2 - 6 Years),Risk 1 (High),975 E 132ND ST ,CHICAGO,IL,60827,02/20/2020,License,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS NEED CLEANING ALONG THE WALL BASE AND IN CORNERS TO REMOVE DEBRIS IN THE STORAGE AREAS.",41.65559722150125,-87.5983092203281,"(-87.5983092203281, 41.65559722150125)"
2362570,BETEUR 1 CHILDCARE,BETEUR 1 CHILDCARE,2215969,Daycare (2 - 6 Years),Risk 1 (High),7045 S HALSTED ST ,CHICAGO,IL,60621,02/20/2020,Canvass,Pass,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED AN APPX.'1/2-3/4' GAP ALONG BOTTOM OF FRONT DOOR.MUST MAKE DOOR TIGHT FITTING. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPAIR OR REPLACE STAINED CEILING TILES THROUGHOUT PREMISES. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST SCRAPE AND PAINT PEELING PAINT ON WALL IN KITCHEN PLAY AREA.",41.76568914272864,-87.64427943294706,"(-87.64427943294706, 41.76568914272864)"
2362579,SEAFOOD JUNCTION MARKET,SEAFOOD JUNCTION MARKET,2712792,Restaurant,Risk 2 (Medium),4515 N SHERIDAN RD ,CHICAGO,IL,60640,02/20/2020,License Re-Inspection,Pass,,41.96413021890814,-87.65462555516851,"(-87.65462555516851, 41.96413021890814)"
2362561,TAI CHI,TAI CHI,2658576,Restaurant,Risk 1 (High),1158 W TAYLOR ST ,CHICAGO,IL,60607,02/20/2020,License,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO EMPLOYEE HEALTH POLICY ON PREMISES AS REQUIRED; MUST PROVIDE.  INSTRUCTED THE PERSON IN CHARGE TO PROVIDE DOCUMENTATION OF EMPLOYEES RESPONSIBILITY TO REPORT ANY ILLNESS TRANSMISSIBLE THROUGH FOOD.  PRIORITY FOUNDATION VIOLATION 7-38-010. | 15. FOOD SEPARATED AND PROTECTED - Comments: OBSERVED AN AREA ON THE SIDE OF THE SERVING LINE THAT IS NOT PROTECTED FROM POSSIBLE CONTAMINATION BY THE CONSUMER; INSTRUCTED TO PROVIDE A BARRIER TO THAT AREA ON THE SERVING LINE.  PRIORITY VIOLATION 7-38-005. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: FOUND NO CHEMICAL TEST STRIPS ON PREMISES FOR TESTING THE SANITIZER AT THE THREE COMP SINK WHEN WASH RINSE AND SANITIZING; MUST PROVIDE.  PRIORITY FOUNDATION VIOLATION 7-38-005. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: INSTRUCTED THE PERSON IN CHARGE THAT ALL FOOD HANDLERS MUST OBTAIN THE REQUIRED FOOD HANDLER TRAINING. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: INSTRUCTED THE PERSON IN CHARGE THAT ALL CITY OF CHICAGO FOOD SERVICE MANAGERS MUST OBTAIN THE REQUIRED FOOD ALLERGEN TRAINING.",41.86952788589461,-87.6565987587843,"(-87.6565987587843, 41.86952788589461)"
2362543,SWEET MANDY B'S,SWEET MANDY B'S,2699437,Restaurant,Risk 2 (Medium),259 E ERIE ST ,CHICAGO,IL,60611,02/19/2020,License,Pass,"56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INADEQUATE LIGHTING IN WALK-IN COOLER, INSTRUCTED TO PROVIDE.",41.894085380663164,-87.62040431002175,"(-87.62040431002175, 41.894085380663164)"
2362530,"HOOTS OF SOUTH LOOP, INC.",,2713539,,All,1238 S CANAL ST ,CHICAGO,IL,60607,02/19/2020,License,Not Ready,,41.86617419725293,-87.63935715030641,"(-87.63935715030641, 41.86617419725293)"
2362518,SI-PIE PIZZA,SI-PIE PIZZA,2709499,Restaurant,Risk 1 (High),5505 N LINCOLN AVE ,CHICAGO,IL,60625,02/19/2020,License,No Entry,,41.98151130262692,-87.69265480197147,"(-87.69265480197147, 41.98151130262692)"
2362511,SUBWAY,SUBWAY,1336582,,Risk 1 (High),3203 W 63RD ST ,CHICAGO,IL,60629,02/19/2020,Canvass,Out of Business,,41.778860752956156,-87.70332950499356,"(-87.70332950499356, 41.778860752956156)"
2362515,THE CURRAGH IRISH PUB,THE CURRAGH IRISH PUB,2397933,Restaurant,Risk 1 (High),6705-6707 N NORTHWEST HWY ,CHICAGO,IL,60631,02/19/2020,Canvass,Pass,51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED LEAK AT FAUCET AT 3-COMPARTMENT SINK.INSTRUCTED MANAGEMENT TO REPAIR FAUCET AT 3-COMPARTMENT SINK. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED BURN'T OUT LIGHTS AT HOT LINE AREA OF KITCHEN .INSTRUCTED MANAGEMENT TO REPLACE BURNT OUT LIGHTS | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED GREASY LIGHT SHIELD ON LIGHT UNDER HOT LINE HOOD AT HOT LINE FOOD PREP AREA.INSTRUCTED MANAGEMENT TO CLEAN LIGHT SHIELD.,42.002978321714274,-87.81624173417883,"(-87.81624173417883, 42.002978321714274)"
2362482,MASALA'S,MASALA'S,2709285,,Risk 1 (High),2229 W TAYLOR ST ,CHICAGO,IL,60612,02/18/2020,License,Not Ready,,41.86892079708793,-87.6823829644249,"(-87.6823829644249, 41.86892079708793)"
357219,FLO,FLO,59550,Restaurant,Risk 1 (High),1434 W CHICAGO AVE ,CHICAGO,IL,60642,01/27/2011,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.    MUST RESEAL/RESURFACE RUSTY CHIPPING PANEL IN REACH IN COOLER REAR KITCHEN AREA | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.    MUST CLEAN FLOOR IN SERVICE AREA STATION, UNDER AND BEHIND EQUIPMENT | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.    MUST CLEAN CEILING SCREEN ABOVE KITCHEN AREA",41.89623731823958,-87.66380671932018,"(-87.66380671932018, 41.89623731823958)"
2362461,BUONA,BUONA,2438033,Restaurant,Risk 1 (High),10637 S WESTERN AVE ,CHICAGO,IL,60643,02/18/2020,Canvass Re-Inspection,Pass w/ Conditions,5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED POLICY ON SITE. HOWEVER MUST PROVIDE ALL THE NECESARRY ITEMS OUTLINED IN POLICY INCLUDING DISPOSABLE MOP AND APPROPRIATE SANITIZER FOR THE NORO VIRUS. PRIORITY FOUNDATION,41.69979669281655,-87.68126405077864,"(-87.68126405077864, 41.69979669281655)"
2362408,RICHARDSON MIDDLE SCHOOL,RICHARDSON MIDDLE SCHOOL,3619531,School,Risk 1 (High),6108 S KARLOV AVE ,CHICAGO,IL,60629,02/18/2020,Canvass,Pass w/ Conditions,5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: MISSING DISINFECTANT (VIRUS II 256) EFFECTIVE AGAINST NOROVIRUS AS STATED IN THEIR PROCEDURE FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. PRIORITY FOUNDATION 7-38-010,41.78194771514783,-87.7254416596088,"(-87.7254416596088, 41.78194771514783)"
2362400,GALLERY CAFE,,2713470,,Risk 1 (High),3734 N MILWAUKEE AVE ,CHICAGO,IL,60641,02/14/2020,License,No Entry,,41.94859067460761,-87.73966083900571,"(-87.73966083900571, 41.94859067460761)"
2362397,THE CHICAGO HOUSE OF 'ZA VEGAN PIZZERIA,THE CHICAGO HOUSE OF 'ZA VEGAN PIZZERIA,2636559,Restaurant,Risk 1 (High),1939-1943 W BYRON ST ,CHICAGO,IL,60613,02/14/2020,Canvass Re-Inspection,Pass,,41.9522378735577,-87.6778041059911,"(-87.6778041059911, 41.9522378735577)"
547307,TAQUERIA EL ARCO,EL POLLO CRIS CRIS,1495623,Restaurant,Risk 1 (High),3105 W 26TH ST ,CHICAGO,IL,60623,03/21/2011,Canvass Re-Inspection,Pass,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: Inspector Comments: A certified food service manager must be present in all establishments at which potentially hazardous food is prepared or served.OBSERVED NO CITY FOOD MANAGERS CERTIFICATE POSTED TO VIEW FROM PERSON ON SITE STATING HE IS THE FOOD MANAGER.MUST PROVIDE & POST AT ALL TIMES.   | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: Inspector Comments: All food not stored in the original container shall be stored in properly labeled containers.MUST PROPERLY LABEL DESSERTS FROM OUTSIDE SOURCE WITH NAME,ADDRESS,PHONE NUMBER,INGREIDENTS.   | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: Inspector Comments: Containers and utensils shall be inverted, covered, or otherwise protected from contamination until used. All single-service drinking straws and containers shall be discarded immediately after use.MUST STORE PLASTIC WEAR PROPERLY.   | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Inspector Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.MUST REMOVE RUST FROM LOWER SHELF OF PREP TABLE.   | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Inspector Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.MUST REMOVE GREASE & FOOD DEBRI FROM HOOD,FILTERS,DEEP FRYERS,SHELVING UNITS IN PREP AREA & COOLERS,HORCHATA MACHINE.MUST DEFROST ICE CREAM FREEZER.   | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Inspector Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.MUST REPLACE DAMAGED FLOOR TILE AT FRONT ENTRY DOOR.MUST CLEAN GREASE & FOOD DEBRI FROM FLOOR UNDER,AROUND,ALONG WALLBASES THROUGHOUT.   | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Inspector Comments: The walls and ceilings shall be in good repair and easily cleaned.MUST SEAL ALL OPENINGS AROUND PIPES & WIRES LEADING INTO WALLS & CEILINGS.MUST REPAIR OR REPLACE MISSING & DAMAGED,STAINED CEILING TILES THROUGHOUT,LOOSE WALLBASES IN OVERFLOW ROOM,REAR DOOR SWEEP MISSING.   | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: Inspector Comments: All food establishments that display, prepare, or store potentially hazardous foods shall have calibrated metal stem thermometers, provided and conspicuous, for refrigerated and hot food units.ALL COLD HOLDING UNITS.   | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: Inspector Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors.MUST ELEVATE & ORGANIZE ARTICLES OFF OF FLOOR THROUGHOUT.       | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: Inspector Comments: All employees must wear garments that are clean and of washable character and nature.MUST STORE PERSONAL BELONGINGS PROPERLY.  ",41.84443292727965,-87.70281289451243,"(-87.70281289451243, 41.84443292727965)"
2362319,JAI YEN,JAIYEN RESTAURANT,1678980,Restaurant,Risk 1 (High),3734-3736 N BROADWAY ,CHICAGO,IL,60613,02/13/2020,Canvass,Out of Business,,41.950232386786,-87.64918094440476,"(-87.64918094440476, 41.950232386786)"
2362315,7-ELEVEN,7-ELEVEN,2704169,Restaurant,Risk 2 (Medium),177 N WELLS ST ,CHICAGO,IL,60606,02/13/2020,License,Pass,,41.88525719405359,-87.63376979601067,"(-87.63376979601067, 41.88525719405359)"
2362302,Greeley,Greeley Elementary School,22661,School,Risk 1 (High),832 W Sheridan (3900N) ,CHICAGO,IL,60613,02/13/2020,Canvass Re-Inspection,Fail,"50. HOT & COLD WATER AVAILABLE; ADEQUATE PRESSURE - Comments: OBSERVED NO HOT WATER AT EXPOSED HAND SINK (64.4F), PREP SINK AND 3 COMPARTMENT SINK IN KITCHEN (64.2F). OBSERVED NO HOT WATER AT EMPLOYEE WASHROOM HAND SINK (62.5 F). PRIORITY VIOLATION 7-42-090",41.95283701350835,-87.65097549411013,"(-87.65097549411013, 41.95283701350835)"
2362301,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649352,Restaurant,Risk 1 (High),500 W MADISON ST ,CHICAGO,IL,60661,02/13/2020,Canvass Re-Inspection,Pass,,41.88199433820508,-87.6397586848809,"(-87.6397586848809, 41.88199433820508)"
2362295,S & M LIQUORS,CACTUS FOOD & LIQUOR,38361,Grocery Store,Risk 3 (Low),3352-3358 W IRVING PARK RD ,CHICAGO,IL,60618,02/13/2020,Canvass,Out of Business,,41.95397089631081,-87.7126104683282,"(-87.7126104683282, 41.95397089631081)"
2362289,MANGO PICKLE,MANGO PICKLE,2446299,Restaurant,Risk 1 (High),5842 N BROADWAY ,CHICAGO,IL,60660,02/11/2020,Canvass,No Entry,,41.98827210388373,-87.66035869613218,"(-87.66035869613218, 41.98827210388373)"
2362245,JEAN'S CAFE & RESTAURANT,JEAN'S CAFE & RESTAURANT,2130274,Restaurant,Risk 1 (High),10936 S VINCENNES AVE ,CHICAGO,IL,60643,02/11/2020,Canvass,Fail,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED EXTERIOR  AND LIDS OF DRY STORAGE CONTAINERS FOR SUGAR, FLOUR,ETC NOT CLEAN OF DEBRIS. INSTRUCTED TO CLEAN ALL CONTAINERS /MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: UNABLE TO LOCATE BACKFLOW PREVENTER DEVICE ON WATER LINE OF ICE MACHINE. BACKFLOW DEVICE MUST BE LOCATED TO BE SERVICE/MAINTAINED | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED  PREMISES OUTSIDE GARBAGE RECEPTACLES NOT MAINTAINED, BOTH DUMPSTERS, OPEN AND OVERFLOWING WITH TRASH. INSTRUCTED TO MAINTAIN OUTSIDE GARBAGE AREA AT ALL TIMES. DUMPSTERS MUST BE KEPT CLOSE. PRIORITY FOUNDATION ISSUED 7-38-020(B).",41.69479294607864,-87.66162450216842,"(-87.66162450216842, 41.69479294607864)"
2362236,Beard Elementary School,Beard Elementary School,30051,School,Risk 1 (High),6445 W Strong (4932N) ,CHICAGO,IL,60656,02/11/2020,Canvass Re-Inspection,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS ALONG THE WALLS AND IN ALL CORNERS INSIDE BOILER ROOM (OLD BUILDING).",41.97009737946086,-87.78963691162376,"(-87.78963691162376, 41.97009737946086)"
2362222,KIDS + COMPANY,KIDS + COMPANY,2551672,Children's Services Facility,Risk 1 (High),847 W JACKSON BLVD ,CHICAGO,IL,60607,02/10/2020,License,Pass,,41.8778102002359,-87.64902370821919,"(-87.64902370821919, 41.8778102002359)"
2319215,RIB PALACE LLC,RIB PALACE,2641275,Restaurant,Risk 2 (Medium),5607 W CORCORAN PL ,CHICAGO,IL,60644,02/10/2020,Canvass Re-Inspection,Pass,,41.887106177538534,-87.76543552121103,"(-87.76543552121103, 41.887106177538534)"
2360177,COOKED CHICAGO,COOKED CHICAGO,2712981,Restaurant,Risk 1 (High),2616 N Cicero AVE ,CHICAGO,IL,60639,02/10/2020,License,Not Ready,,41.9284540814084,-87.7466156310558,"(-87.7466156310558, 41.9284540814084)"
